workerId,ITEM_ID,ITEM_FUNCTION,ITEM_SUBGROUP,case,class,verb,comment,ANSWER,ANSWER_POSITION,OPTION_0_ITEM,OPTION_1_ITEM,OPTION_0_KEY_CONDITION,OPTION_1_KEY_CONDITION,date_time_begin,date_time_end,rt,trial_index
422,t14,test,,dat,EO,missfallen,test,ObjSubj,above,"Sarah hat gehört, dass eine Aussage einem General missfallen hat.","Sarah hat gehört, dass einem General eine Aussage missfallen hat.",SubjObj,ObjSubj,17:15:05,17:15:11,5903,68
422,f35,filler,related,,,,BenO_acc,SubjObj,above,"Leon hat gesagt, dass ein Bilanzskandal einen Aktionär geschädigt hat.","Leon hat gesagt, dass einen Aktionär ein Bilanzskandal geschädigt hat.",SubjObj,ObjSubj,17:15:11,17:15:19,7798,69
422,f18,control,related,,,,EO_art,accept,above,"Ali hat berichtet, dass diese Enthüllung einen Journalisten schockiert hat.","Ali hat berichtet, dass diese Enthüllung einer Journalisten schockiert hat.",accept,*,17:15:19,17:15:24,5886,70
422,f08,attention,unrelated,,,,weather_es,accept,below,"Marek hat erzählt, dass es in Österreich geschneit hat.","Marek hat erzählt, dass in Österreich geschneit hat.",accept,*,17:15:24,17:15:28,3346,71
422,f17,control,related,,,,EO_art,accept,below,"Leon hat erzählt, dass das bekannte Problem den Kanzlerkandidaten bedrückt hat.","Leon hat erzählt, dass die bekannte Problem den Kanzlerkandidaten bedrückt hat.",accept,*,17:15:28,17:15:33,4699,72
422,f37,filler,related,,,,BenO_dat,SubjObj,above,"Julia hat erzählt, dass ein Medikament einem Patienten geholfen hat.","Julia hat erzählt, dass einem Patienten ein Medikament geholfen hat.",SubjObj,ObjSubj,17:15:33,17:15:37,4408,73
422,f15,control,related,,,,EO_art,accept,below,"Maryam hat gesagt, dass der Mantel die Kollegin begeistert hat.","Maryam hat gesagt, dass der Mantel den Kollegin begeistert hat.",accept,*,17:15:37,17:15:42,4644,74
422,f41,filler,related,,,,Unacc_dat,ObjSubj,below,"David hat erzählt, dass ein Pullover einem Freund eingelaufen ist.","David hat erzählt, dass einem Freund ein Pullover eingelaufen ist.",SubjObj,ObjSubj,17:15:42,17:15:46,4560,75
422,t11,test,,dat,EO,einleuchten,test,SubjObj,below,"Leon hat berichtet, dass ein Vorgehen einem Nachbarn eingeleuchtet hat.","Leon hat berichtet, dass einem Nachbarn ein Vorgehen eingeleuchtet hat.",SubjObj,ObjSubj,17:15:46,17:15:55,8890,76
422,f63,filler,unrelated,,,,def,accept,above,"Anna hat gehört, dass dem Mann ein Bild gezeigt wurde.","Anna hat gehört, dass ein Bild dem Mann gezeigt wurde.",accept,?,17:15:55,17:16:01,5756,77
422,t15,test,,dat,EO,nahegehen,test,ObjSubj,above,"Nele hat berichtet, dass ein Missgeschick einem Kollegen nahegegangen ist.","Nele hat berichtet, dass einem Kollegen ein Missgeschick nahegegangen ist.",SubjObj,ObjSubj,17:16:01,17:16:08,6706,78
422,f44,filler,related,,,,Unacc_dat,ObjSubj,above,"Leon hat berichtet, dass ein Tank einem Nachbarn übergelaufen ist.","Leon hat berichtet, dass einem Nachbarn ein Tank übergelaufen ist.",SubjObj,ObjSubj,17:16:08,17:16:23,15343,79
422,f24,control,unrelated,,,,pers_pron,accept,above,"Sarah hat erzählt, dass er ihr ein Handtuch gegeben hat.","Sarah hat erzählt, dass ihr er ein Handtuch gegeben hat.",accept,*,17:16:23,17:16:29,5825,80
422,f66,filler,unrelated,,,,Action_perf_aux,accept,above,"Nele hat gesagt, dass ihre Tochter das Loch gebohrt hat.","Nele hat gesagt, dass ihre Tochter das Loch gebohrt ist.",accept,*,17:16:29,17:16:34,5579,81
421,f30,calibration,related,,,,def,?,below,"Kira hat gesagt, dass den Stadtwerken ein hoher Betrag überwiesen wurde.","Kira hat gesagt, dass ein hoher Betrag den Stadtwerken überwiesen wurde.",accept,?,17:07:32,17:07:54,22021,0
421,f27,calibration,related,,,,EO_perf_aux,accept,below,"Marek hat berichtet, dass der Film einen Kritiker gelangweilt hat.","Marek hat berichtet, dass der Film einen Kritiker gelangweilt ist.",accept,*,17:07:54,17:08:10,15066,1
421,f32,calibration,unrelated,,,,v2,accept,below,"Jonas hat mitbekommen, dass gestern ein Lehrer verprügelt wurde.","Jonas hat mitbekommen, dass gestern wurde ein Lehrer verprügelt.",accept,*,17:08:10,17:08:16,6608,2
421,f31,calibration,unrelated,,,,def,accept,above,"Sarah hat gehört, dass dem Nachbarn ein Paket gegeben wurde.","Sarah hat gehört, dass ein Paket dem Nachbarn gegeben wurde.",accept,?,17:08:16,17:08:25,9111,3
421,f29,calibration,related,,,,refl_ES,accept,below,"Julia hat erzählt, dass sich ihr Bruder für sein Verhalten geschämt hat.","Julia hat erzählt, dass ihr Bruder für sein Verhalten sich geschämt hat.",accept,?,17:08:25,17:08:31,5932,4
421,f28,calibration,related,,,,EO_perf_aux,accept,below,"Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt hat.","Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt ist.",accept,*,17:08:31,17:08:40,8415,5
421,t10,test,,dat,EO,behagen,test,ObjSubj,below,"David hat gehört, dass eine Aufgabe einem Kletterer behagt hat.","David hat gehört, dass einem Kletterer eine Aufgabe behagt hat.",SubjObj,ObjSubj,17:08:40,17:08:55,15614,6
421,f44,filler,related,,,,Unacc_dat,ObjSubj,above,"Leon hat berichtet, dass ein Tank einem Nachbarn übergelaufen ist.","Leon hat berichtet, dass einem Nachbarn ein Tank übergelaufen ist.",SubjObj,ObjSubj,17:08:55,17:09:03,7770,7
421,t08,test,,acc,EO,verärgern,test,ObjSubj,below,"Anna hat gesagt, dass ein Verfahren einen Richter verärgert hat.","Anna hat gesagt, dass einen Richter ein Verfahren verärgert hat.",SubjObj,ObjSubj,17:09:03,17:09:15,11835,8
421,f52,filler,related,,,,BenO_dat,ObjSubj,below,"Julia hat erzählt, dass eine Niederlage einem Politiker angehaftet hat.","Julia hat erzählt, dass einem Politiker eine Niederlage angehaftet hat.",SubjObj,ObjSubj,17:09:15,17:09:24,8885,9
421,f09,attention,unrelated,,,,weather_es,accept,below,"Anna hat gehört, dass es in der Atacama-Wüste geregnet hat.","Anna hat gehört, dass in der Atacama-Wüste geregnet hat.",accept,*,17:09:24,17:09:34,10628,10
421,t01,test,,acc,EO,interessieren,test,SubjObj,below,"Jonas hat erzählt, dass ein Piratenfilm einen Besucher interessiert hat.","Jonas hat erzählt, dass einen Besucher ein Piratenfilm interessiert hat.",SubjObj,ObjSubj,17:09:34,17:09:45,10192,11
421,f46,filler,related,,,,refl_ES,accept,below,"Anna hat erzählt, dass sich eine Geschäftspartnerin über die hiesigen Gepflogenheiten gewundert hat.","Anna hat erzählt, dass eine Geschäftspartnerin über die hiesigen Gepflogenheiten sich gewundert hat.",accept,?,17:09:45,17:09:53,8775,12
421,t15,test,,dat,EO,nahegehen,test,ObjSubj,below,"Nele hat berichtet, dass ein Missgeschick einem Kollegen nahegegangen ist.","Nele hat berichtet, dass einem Kollegen ein Missgeschick nahegegangen ist.",SubjObj,ObjSubj,17:09:53,17:10:01,7761,13
421,f60,filler,unrelated,,,,pers_pron,accept_SO,below,"Kira hat gehört, dass sie es ihm endlich zugeschickt haben.","Kira hat gehört, dass es sie ihm endlich zugeschickt haben.",accept_SO,*_OS,17:10:01,17:10:11,9741,14
421,t16,test,,dat,EO,widerstreben,test,ObjSubj,below,"Anna hat gesagt, dass ein Ritual einem Priester widerstrebt hat.","Anna hat gesagt, dass einem Priester ein Ritual widerstrebt hat.",SubjObj,ObjSubj,17:10:11,17:10:17,5986,15
421,f45,filler,related,,,,refl_ES,accept,above,"Nadja hat gehört, dass sich ihre Mutter über das Geschenk gefreut hat.","Nadja hat gehört, dass ihre Mutter über das Geschenk sich gefreut hat.",accept,?,17:10:17,17:10:25,8332,16
421,f37,filler,related,,,,BenO_dat,ObjSubj,below,"Julia hat erzählt, dass ein Medikament einem Patienten geholfen hat.","Julia hat erzählt, dass einem Patienten ein Medikament geholfen hat.",SubjObj,ObjSubj,17:10:25,17:10:35,9747,17
421,f51,filler,related,,,,BenO_dat,ObjSubj,above,"Selma hat erzählt, dass eine Haftstrafe einem Erpresser gedroht hat.","Selma hat erzählt, dass einem Erpresser eine Haftstrafe gedroht hat.",SubjObj,ObjSubj,17:10:35,17:10:42,7358,18
421,f47,filler,related,,,,refl_ES,accept,below,"Thorsten hat berichtet, dass sich die Kinder für französischen Rap interessieren.","Thorsten hat berichtet, dass die Kinder für französischen Rap sich interessieren.",accept,?,17:10:42,17:10:48,5871,19
421,f07,attention,unrelated,,,,article_count,accept,below,"Julia hat angedeutet, dass ihr Chef einen älteren Herrn übers Ohr gehauen hat.","Julia hat angedeutet, dass ihr Chef älteren Herrn übers Ohr gehauen hat.",accept,*,17:10:48,17:11:00,11649,20
421,t02,test,,acc,EO,anwidern,test,SubjObj,below,"David hat gehört, dass ein Spektakel einen Anwalt angewidert hat.","David hat gehört, dass einen Anwalt ein Spektakel angewidert hat.",SubjObj,ObjSubj,17:11:00,17:11:07,7214,21
421,f53,filler,related,,,,BenO_acc,SubjObj,below,"Nele hat berichtet, dass ein Zufall einen Mann gerettet hat.","Nele hat berichtet, dass einen Mann ein Zufall gerettet hat.",SubjObj,ObjSubj,17:11:07,17:11:13,6531,22
421,f64,filler,unrelated,,,,def,accept,above,"Leon hat erzählt, dass dem Hausmeister eine Torte geschenkt wurde.","Leon hat erzählt, dass eine Torte dem Hausmeister geschenkt wurde.",accept,?,17:11:13,17:11:20,6803,23
421,f43,filler,related,,,,Unacc_dat,ObjSubj,below,"Anna hat gesagt, dass ein Joghurt einem Mitbewohner verschimmelt ist.","Anna hat gesagt, dass einem Mitbewohner ein Joghurt verschimmelt ist.",SubjObj,ObjSubj,17:11:20,17:11:26,5601,24
421,t12,test,,dat,EO,gefallen,test,ObjSubj,above,"Ali hat gesagt, dass ein Selbstporträt einem Maler gefallen hat.","Ali hat gesagt, dass einem Maler ein Selbstporträt gefallen hat.",SubjObj,ObjSubj,17:11:26,17:11:42,15892,25
421,f01,attention,related,,,,EO_perf_aux,accept,above,"Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt hat.","Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt ist.",accept,*,17:11:42,17:12:00,17934,26
421,f40,filler,related,,,,BenO_dat,ObjSubj,below,"Ali hat gesagt, dass ein Grenzwall einem König gedient hat.","Ali hat gesagt, dass einem König ein Grenzwall gedient hat.",SubjObj,ObjSubj,17:12:00,17:12:07,7048,27
421,f42,filler,related,,,,Unacc_dat,ObjSubj,above,"Sarah hat gehört, dass eine Zutat einem Bäcker ausgegangen ist.","Sarah hat gehört, dass einem Bäcker eine Zutat ausgegangen ist.",SubjObj,ObjSubj,17:12:07,17:12:14,6885,28
421,f19,control,unrelated,,,,article_count,accept,above,"Nora hat gehört, dass sich ihr Chef in eine Beraterin verliebt hat.","Nora hat gehört, dass sich ihr Chef in Beraterin verliebt hat.",accept,*,17:12:14,17:12:22,8280,29
421,f55,filler,related,,,,BenO_dat,ObjSubj,above,"Nele hat berichtet, dass ein Denkmal einem Staatsmann gegolten hat.","Nele hat berichtet, dass einem Staatsmann ein Denkmal gegolten hat.",SubjObj,ObjSubj,17:12:22,17:12:34,11978,30
421,f11,control,related,,,,EO_prep,accept,below,"Nele hat berichtet, dass sich die Chefin über das Geschenk gefreut hat.","Nele hat berichtet, dass sich die Chefin um das Geschenk gefreut hat.",accept,*,17:12:34,17:12:40,5684,31
421,f39,filler,related,,,,BenO_dat,ObjSubj,above,"Leon hat berichtet, dass eine Erkenntnis einem Bekannten genützt hat.","Leon hat berichtet, dass einem Bekannten eine Erkenntnis genützt hat.",SubjObj,ObjSubj,17:12:40,17:12:47,7589,32
421,t03,test,,acc,EO,ärgern,test,ObjSubj,below,"Leon hat gesagt, dass ein Artikel einen Leser geärgert hat.","Leon hat gesagt, dass einen Leser ein Artikel geärgert hat.",SubjObj,ObjSubj,17:12:47,17:12:59,11497,33
421,f02,attention,related,,,,EO_perf_aux,accept,above,"Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt hat.","Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt ist.",accept,*,17:12:59,17:13:06,7762,34
421,t14,test,,dat,EO,missfallen,test,ObjSubj,above,"Sarah hat gehört, dass eine Aussage einem General missfallen hat.","Sarah hat gehört, dass einem General eine Aussage missfallen hat.",SubjObj,ObjSubj,17:13:06,17:13:15,8077,35
421,f48,filler,related,,,,refl_ES,accept,above,"David hat mitbekommen, dass sich der Betreuer wieder erschreckt hat.","David hat mitbekommen, dass der Betreuer wieder sich erschreckt hat.",accept,?,17:13:15,17:13:23,8557,36
421,f58,filler,unrelated,,,,pers_pron,accept_SO,above,"Jonas hat erzählt, dass er es vorbereitet hat.","Jonas hat erzählt, dass es er vorbereitet hat.",accept_SO,*_OS,17:13:23,17:13:35,11662,37
421,f21,control,unrelated,,,,v2,accept,above,"Maryam hat erzählt, dass sie einem Bedürftigen Geld zukommen lässt.","Maryam hat erzählt, dass sie lässt einem Bedürftigen Geld zukommen.",accept,*,17:13:35,17:13:47,11947,38
421,f59,filler,unrelated,,,,pers_pron,accept_SO,above,"Ali hat erzählt, dass er ihnen ein Eis spendiert hat.","Ali hat erzählt, dass ihnen er ein Eis spendiert hat.",accept_SO,*_OS,17:13:47,17:13:54,7552,39
421,f16,control,related,,,,EO_art,accept,below,"Kira hat gehört, dass die Route eine Bergsteigerin frustriert hat.","Kira hat gehört, dass die Route einem Bergsteigerin frustriert hat.",accept,*,17:13:54,17:14:07,12817,40
421,f65,filler,unrelated,,,,def,accept,below,"Julia hat gesagt, dass dem Kind ein Spielzeug gegeben wurde.","Julia hat gesagt, dass ein Spielzeug dem Kind gegeben wurde.",accept,?,17:14:07,17:14:14,6539,41
421,f15,control,related,,,,EO_art,accept,above,"Maryam hat gesagt, dass der Mantel die Kollegin begeistert hat.","Maryam hat gesagt, dass der Mantel den Kollegin begeistert hat.",accept,*,17:14:14,17:14:35,21570,42
421,f04,attention,related,,,,EO_perf_aux,accept,below,"Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan hat.","Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan ist.",accept,*,17:14:35,17:14:55,19327,43
421,f18,control,related,,,,EO_art,accept,below,"Ali hat berichtet, dass diese Enthüllung einen Journalisten schockiert hat.","Ali hat berichtet, dass diese Enthüllung einer Journalisten schockiert hat.",accept,*,17:14:55,17:15:01,6503,44
421,f54,filler,related,,,,BenO_acc,ObjSubj,below,"Anna hat gesagt, dass ein Sicherheitsgurt einen Autofahrer geschützt hat.","Anna hat gesagt, dass einen Autofahrer ein Sicherheitsgurt geschützt hat.",SubjObj,ObjSubj,17:15:01,17:15:15,13763,45
421,f22,control,unrelated,,,,v2,accept,above,"Maurice hat behauptet, dass er einem Schauspieler ähnelt.","Maurice hat behauptet, dass er ähnelt einem Schauspieler.",accept,*,17:15:15,17:15:23,7838,46
421,f56,filler,unrelated,,,,weather_es,accept,above,"Nadja hat gesagt, dass es gestern gehagelt hat.","Nadja hat gesagt, dass gestern gehagelt hat.",accept,*,17:15:23,17:15:31,8743,47
421,f14,control,related,,,,EO_cong,accept,below,"Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert hat.","Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert haben.",accept,*,17:15:31,17:15:43,11708,48
421,f41,filler,related,,,,Unacc_dat,ObjSubj,above,"David hat erzählt, dass ein Pullover einem Freund eingelaufen ist.","David hat erzählt, dass einem Freund ein Pullover eingelaufen ist.",SubjObj,ObjSubj,17:15:43,17:15:50,6718,49
421,t06,test,,acc,EO,ängstigen,test,SubjObj,below,"Sarah hat gehört, dass eine Livesendung einen Zuschauer geängstigt hat.","Sarah hat gehört, dass einen Zuschauer eine Livesendung geängstigt hat.",SubjObj,ObjSubj,17:15:50,17:15:57,7499,50
421,f08,attention,unrelated,,,,weather_es,accept,above,"Marek hat erzählt, dass es in Österreich geschneit hat.","Marek hat erzählt, dass in Österreich geschneit hat.",accept,*,17:15:57,17:16:03,5828,51
421,f23,control,unrelated,,,,v2,accept,below,"Kira hat gemeint, dass ein Mitschüler gestern geschlafen hat.","Kira hat gemeint, dass ein Mitschüler hat gestern geschlafen.",accept,*,17:16:03,17:16:09,6163,52
421,f34,filler,related,,,,BenO_acc,SubjObj,above,"David hat gehört, dass ein Bremsassistent einen Autofahrer unterstützt hat.","David hat gehört, dass einen Autofahrer ein Bremsassistent unterstützt hat.",SubjObj,ObjSubj,17:16:09,17:16:17,8197,53
421,f17,control,related,,,,EO_art,accept,below,"Leon hat erzählt, dass das bekannte Problem den Kanzlerkandidaten bedrückt hat.","Leon hat erzählt, dass die bekannte Problem den Kanzlerkandidaten bedrückt hat.",accept,*,17:16:17,17:16:28,10252,54
421,f66,filler,unrelated,,,,Action_perf_aux,accept,below,"Nele hat gesagt, dass ihre Tochter das Loch gebohrt hat.","Nele hat gesagt, dass ihre Tochter das Loch gebohrt ist.",accept,*,17:16:28,17:16:34,6502,55
421,t07,test,,acc,EO,nerven,test,SubjObj,below,"Nele hat berichtet, dass eine Karikatur einen Politiker genervt hat.","Nele hat berichtet, dass einen Politiker eine Karikatur genervt hat.",SubjObj,ObjSubj,17:16:34,17:16:43,8506,56
421,f33,filler,related,,,,BenO_acc,ObjSubj,below,"Jonas hat erzählt, dass ein Zwischenfall einen Beamten beeinträchtigt hat.","Jonas hat erzählt, dass einen Beamten ein Zwischenfall beeinträchtigt hat.",SubjObj,ObjSubj,17:16:43,17:16:49,6248,57
421,t05,test,,acc,EO,bezaubern,test,SubjObj,below,"Eva hat erzählt, dass ein Holzspielzeug einen Jungen bezaubert hat.","Eva hat erzählt, dass einen Jungen ein Holzspielzeug bezaubert hat.",SubjObj,ObjSubj,17:16:49,17:16:55,5999,58
421,f05,attention,related,,,,EO_perf_aux,accept,below,"Nora hat mitbekommen, dass der Fleck einen Bekannten gestört hat.","Nora hat mitbekommen, dass der Fleck einen Bekannten gestört ist.",accept,*,17:16:55,17:17:02,6584,59
421,f24,control,unrelated,,,,pers_pron,accept,below,"Sarah hat erzählt, dass er ihr ein Handtuch gegeben hat.","Sarah hat erzählt, dass ihr er ein Handtuch gegeben hat.",accept,*,17:17:02,17:17:15,13598,60
421,f50,filler,related,,,,BenO_acc,SubjObj,above,"Sarah hat gehört, dass ein Fehler einen Turner begünstigt hat.","Sarah hat gehört, dass einen Turner ein Fehler begünstigt hat.",SubjObj,ObjSubj,17:17:15,17:17:23,7874,61
421,f26,control,unrelated,,,,pers_pron,accept,above,"Eva hat erzählt, dass sie ihn gestern getroffen hat.","Eva hat erzählt, dass ihn sie gestern getroffen hat.",accept,*,17:17:23,17:17:30,7313,62
421,f63,filler,unrelated,,,,def,accept,above,"Anna hat gehört, dass dem Mann ein Bild gezeigt wurde.","Anna hat gehört, dass ein Bild dem Mann gezeigt wurde.",accept,?,17:17:30,17:17:37,6276,63
421,f20,control,unrelated,,,,article_count,accept,below,"Marek hat mitbekommen, dass sich eine Kollegin abfällig über eine Verwandte geäußert hat.","Marek hat mitbekommen, dass sich Kollegin abfällig über eine Verwandte geäußert hat.",accept,*,17:17:37,17:17:45,8376,64
421,f03,attention,related,,,,EO_perf_aux,accept,above,"Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert hat.","Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert ist.",accept,*,17:17:45,17:17:53,8370,65
421,f62,filler,related,,,,BenO_dat,SubjObj,above,"Sarah hat gehört, dass eine App einem Nutzer assistiert hat.","Sarah hat gehört, dass einem Nutzer eine App assistiert hat.",SubjObj,ObjSubj,17:17:53,17:18:01,7350,66
421,t09,test,,dat,EO,auffallen,test,ObjSubj,above,"Julia hat erzählt, dass eine Entwicklung einem Besucher aufgefallen ist.","Julia hat erzählt, dass einem Besucher eine Entwicklung aufgefallen ist.",SubjObj,ObjSubj,17:18:01,17:18:28,27285,67
421,f38,filler,related,,,,BenO_dat,ObjSubj,above,"David hat gehört, dass eine Affäre einem Politiker geschadet hat.","David hat gehört, dass einem Politiker eine Affäre geschadet hat.",SubjObj,ObjSubj,17:18:28,17:18:35,6727,68
421,t04,test,,acc,EO,verblüffen,test,SubjObj,below,"Marek hat berichtet, dass ein Resultat einen Forscher verblüfft hat.","Marek hat berichtet, dass einen Forscher ein Resultat verblüfft hat.",SubjObj,ObjSubj,17:18:35,17:18:44,8819,69
421,f57,filler,unrelated,,,,pers_pron,accept_SO,below,"David hat erzählt, dass er es gehört hat.","David hat erzählt, dass es er gehört hat.",accept_SO,*_OS,17:18:44,17:18:49,5369,70
421,f13,control,related,,,,EO_cong,accept,above,"Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt hat.","Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt haben.",accept,*,17:18:49,17:18:58,8767,71
421,f10,attention,unrelated,,,,weather_es,accept,below,"Maurice hat gesagt, dass es in Paderborn gestern gestürmt hat.","Maurice hat gesagt, dass in Paderborn gestern gestürmt hat.",accept,*,17:18:58,17:19:03,5235,72
421,t13,test,,dat,EO,imponieren,test,ObjSubj,above,"Selma hat erzählt, dass ein Angebot einem Kunden imponiert hat.","Selma hat erzählt, dass einem Kunden ein Angebot imponiert hat.",SubjObj,ObjSubj,17:19:03,17:19:12,9022,73
421,f49,filler,related,,,,BenO_acc,SubjObj,below,"Eva hat erzählt, dass ein Warnstreik einen Bürger eingeschränkt hat.","Eva hat erzählt, dass einen Bürger ein Warnstreik eingeschränkt hat.",SubjObj,ObjSubj,17:19:12,17:19:19,7298,74
421,f12,control,related,,,,EO_prep,accept,above,"David hat erzählt, dass sich der Trainer über sein Missgeschick amüsiert hat.","David hat erzählt, dass sich der Trainer um sein Missgeschick amüsiert hat.",accept,*,17:19:19,17:19:30,10536,75
421,f06,attention,unrelated,,,,article_count,accept,below,"Maurice hat gesagt, dass der Mond aufgegangen ist.","Maurice hat gesagt, dass Mond aufgegangen ist.",accept,*,17:19:30,17:19:35,4776,76
421,f25,control,unrelated,,,,pers_pron,*,below,"Simon hat gehört, dass sie ihm etwas zugerufen hat.","Simon hat gehört, dass ihm sie etwas zugerufen hat.",accept,*,17:19:35,17:19:43,8197,77
421,f36,filler,related,,,,BenO_acc,SubjObj,above,"Marek hat berichtet, dass ein Schneesturm einen Springer behindert hat.","Marek hat berichtet, dass einen Springer ein Schneesturm behindert hat.",SubjObj,ObjSubj,17:19:43,17:19:50,7598,78
421,t11,test,,dat,EO,einleuchten,test,ObjSubj,below,"Leon hat berichtet, dass ein Vorgehen einem Nachbarn eingeleuchtet hat.","Leon hat berichtet, dass einem Nachbarn ein Vorgehen eingeleuchtet hat.",SubjObj,ObjSubj,17:19:50,17:19:56,6066,79
421,f61,filler,unrelated,,,,pers_pron,accept_SO,below,"Selma hat gesehen, dass er es in den Briefkasten geworfen hat.","Selma hat gesehen, dass es er in den Briefkasten geworfen hat.",accept_SO,*_OS,17:19:56,17:20:09,12351,80
421,f35,filler,related,,,,BenO_acc,SubjObj,above,"Leon hat gesagt, dass ein Bilanzskandal einen Aktionär geschädigt hat.","Leon hat gesagt, dass einen Aktionär ein Bilanzskandal geschädigt hat.",SubjObj,ObjSubj,17:20:09,17:20:19,10169,81
420,f30,calibration,related,,,,def,accept,above,"Kira hat gesagt, dass den Stadtwerken ein hoher Betrag überwiesen wurde.","Kira hat gesagt, dass ein hoher Betrag den Stadtwerken überwiesen wurde.",accept,?,17:05:18,17:05:25,7014,0
420,f32,calibration,unrelated,,,,v2,accept,above,"Jonas hat mitbekommen, dass gestern ein Lehrer verprügelt wurde.","Jonas hat mitbekommen, dass gestern wurde ein Lehrer verprügelt.",accept,*,17:05:25,17:05:30,4091,1
420,f29,calibration,related,,,,refl_ES,accept,above,"Julia hat erzählt, dass sich ihr Bruder für sein Verhalten geschämt hat.","Julia hat erzählt, dass ihr Bruder für sein Verhalten sich geschämt hat.",accept,?,17:05:30,17:05:36,6956,2
420,f27,calibration,related,,,,EO_perf_aux,accept,above,"Marek hat berichtet, dass der Film einen Kritiker gelangweilt hat.","Marek hat berichtet, dass der Film einen Kritiker gelangweilt ist.",accept,*,17:05:36,17:05:41,4856,3
420,f28,calibration,related,,,,EO_perf_aux,accept,above,"Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt hat.","Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt ist.",accept,*,17:05:41,17:05:47,5257,4
420,f31,calibration,unrelated,,,,def,accept,above,"Sarah hat gehört, dass dem Nachbarn ein Paket gegeben wurde.","Sarah hat gehört, dass ein Paket dem Nachbarn gegeben wurde.",accept,?,17:05:47,17:05:50,3707,5
420,t13,test,,dat,EO,imponieren,test,ObjSubj,above,"Selma hat erzählt, dass ein Angebot einem Kunden imponiert hat.","Selma hat erzählt, dass einem Kunden ein Angebot imponiert hat.",SubjObj,ObjSubj,17:05:50,17:05:59,8266,6
420,f59,filler,unrelated,,,,pers_pron,accept_SO,above,"Ali hat erzählt, dass er ihnen ein Eis spendiert hat.","Ali hat erzählt, dass ihnen er ein Eis spendiert hat.",accept_SO,*_OS,17:05:59,17:06:03,4366,7
420,t16,test,,dat,EO,widerstreben,test,ObjSubj,below,"Anna hat gesagt, dass ein Ritual einem Priester widerstrebt hat.","Anna hat gesagt, dass einem Priester ein Ritual widerstrebt hat.",SubjObj,ObjSubj,17:06:03,17:06:07,4087,8
420,f54,filler,related,,,,BenO_acc,SubjObj,below,"Anna hat gesagt, dass ein Sicherheitsgurt einen Autofahrer geschützt hat.","Anna hat gesagt, dass einen Autofahrer ein Sicherheitsgurt geschützt hat.",SubjObj,ObjSubj,17:06:07,17:06:14,6726,9
420,f49,filler,related,,,,BenO_acc,SubjObj,above,"Eva hat erzählt, dass ein Warnstreik einen Bürger eingeschränkt hat.","Eva hat erzählt, dass einen Bürger ein Warnstreik eingeschränkt hat.",SubjObj,ObjSubj,17:06:14,17:06:19,5426,10
420,f01,attention,related,,,,EO_perf_aux,accept,below,"Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt hat.","Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt ist.",accept,*,17:06:19,17:06:23,3866,11
420,f43,filler,related,,,,Unacc_dat,ObjSubj,above,"Anna hat gesagt, dass ein Joghurt einem Mitbewohner verschimmelt ist.","Anna hat gesagt, dass einem Mitbewohner ein Joghurt verschimmelt ist.",SubjObj,ObjSubj,17:06:23,17:06:30,7383,12
420,f07,attention,unrelated,,,,article_count,accept,above,"Julia hat angedeutet, dass ihr Chef einen älteren Herrn übers Ohr gehauen hat.","Julia hat angedeutet, dass ihr Chef älteren Herrn übers Ohr gehauen hat.",accept,*,17:06:30,17:06:36,5348,13
420,t10,test,,dat,EO,behagen,test,ObjSubj,above,"David hat gehört, dass eine Aufgabe einem Kletterer behagt hat.","David hat gehört, dass einem Kletterer eine Aufgabe behagt hat.",SubjObj,ObjSubj,17:06:36,17:06:42,6580,14
420,f36,filler,related,,,,BenO_acc,SubjObj,above,"Marek hat berichtet, dass ein Schneesturm einen Springer behindert hat.","Marek hat berichtet, dass einen Springer ein Schneesturm behindert hat.",SubjObj,ObjSubj,17:06:42,17:06:46,3864,15
420,f06,attention,unrelated,,,,article_count,accept,below,"Maurice hat gesagt, dass der Mond aufgegangen ist.","Maurice hat gesagt, dass Mond aufgegangen ist.",accept,*,17:06:46,17:06:52,6022,16
420,f47,filler,related,,,,refl_ES,accept,above,"Thorsten hat berichtet, dass sich die Kinder für französischen Rap interessieren.","Thorsten hat berichtet, dass die Kinder für französischen Rap sich interessieren.",accept,?,17:06:52,17:06:56,4010,17
